jkVbWn8ILGFOPzp4hNb9Bw,"['Arts & Entertainment', 'American (Traditional)', 'Music Venues', 'Bars', 'Nightlife', 'Lounges', 'Restaurants']"
Lw-01HQDswygHvAZfwkpxA,"['Greek', 'American (Traditional)', 'Fast Food', 'Restaurants']"
zXhseLVGffVE0f3krUhwKw,"['American (Traditional)', 'Sandwiches', 'Salad', 'Restaurants']"
dVRRT0zVk8eFNx0Wv6gMmg,"['American (Traditional)', 'Tex-Mex', 'Restaurants']"
kYkuqU9wJS01L8q4d2nTTg,"['American (Traditional)', 'Mexican', 'Restaurants']"
SzrOPlW4u7iZKu65JrDp7g,"['Steakhouses', 'American (Traditional)', 'American (New)', 'Restaurants']"
fmfiSDAJtjxbnRBBtYhnNw,"['American (New)', 'Comfort Food', 'Restaurants']"
W3RhSzTr5PI5vXNSrmEIEQ,"['American (New)', 'Latin American', 'Restaurants']"
OdD1GuGNQ64ssJmMJ_D9RQ,"['Bars', 'Venues & Event Spaces', 'Nightlife', 'Lounges', 'Event Planning & Services', 'American (New)', 'Restaurants']"
BtLtTRjvAGcwxHWBqfB2Yw,"['Food', 'Venues & Event Spaces', 'Specialty Food', 'Event Planning & Services', 'American (New)', 'Restaurants']"
Q2jxycSUgHb8GkYV0LCX0g,"['American (New)', 'Sandwiches', 'Barbeque', 'Restaurants']"
QB4VxZP5ixv0RN118bpcag,"['American (New)', 'Restaurants']"
bgnPqytdYaNgHjDhrozjdQ,"['Bars', 'American (Traditional)', 'Burgers', 'Nightlife', 'Sports Bars', 'Restaurants']"
WxdJMX3rQH4koWgT3hm8_A,"['American (Traditional)', 'Restaurants']"
zBMJYg34dTe5nZm6QVPYeg,"['American (New)', 'Restaurants']"
KSLVfh3dirNafZOhVmY1Aw,"['Breakfast & Brunch', 'Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
teuMyRZIPurYkSLMCEzLyw,"['American (New)', 'Restaurants']"
66jI6z-JuLasvd692ymycg,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
MC8Fv4Hd4reUsTKJYoZPfg,"['Bars', 'American (Traditional)', 'Breakfast & Brunch', 'Pubs', 'Nightlife', 'Restaurants']"
EPE3OL8nOMQF-TaKo5H1hw,"['American (New)', 'Restaurants']"
qcylQLL-fXdFHrdXC2jZFw,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
ZP6qFq7LUh6Tr7WHPoOW6g,"['Breakfast & Brunch', 'American (New)', 'Sandwiches', 'Restaurants']"
0QUjIl8sGZsA0L1JCqVAgA,"['American (New)', 'Comfort Food', 'Restaurants']"
CaGBTY6UWKY252OVgWRSKA,"['Bars', 'American (New)', 'Nightlife', 'Restaurants']"
X8r7YNA2EzoTUUUV8Nn6jw,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
qZdEeHIYTMCzeQ0kg1iAxQ,"['American (New)', 'Restaurants']"
-8NkeBMgbGX97In5NEZtqA,"['American (New)', 'Restaurants']"
Ed1d7DhO3J0EE7W149GTxQ,"['Bars', 'Restaurants', 'American (Traditional)', 'Sports Bars', 'Nightlife']"
MVIFPx1kRXlSGBNzm4vPiQ,"['Bars', 'Restaurants', 'American (Traditional)', 'Sports Bars', 'Nightlife']"
FAencdv8yZkYi1YGdX1dcw,"['American (Traditional)', 'Restaurants']"
3Aj7Lv5kKfFWVvfmtDbuhA,"['American (New)', 'Restaurants']"
CcSt0qXxpbpqqylcK0KhMQ,"['American (Traditional)', 'Restaurants']"
y_jsnI8NUThDecWmgL_soA,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
51QMwutUI352Gmb3t1aryw,"['American (Traditional)', 'Sandwiches', 'Restaurants']"
_gzo4jScQtavLCHzJo905Q,"['Breakfast & Brunch', 'American (Traditional)', 'Diners', 'Restaurants']"
nSz7ukSlo9mW6YJdvb5mRw,"['Fast Food', 'American (Traditional)', 'Restaurants']"
uWFJ9sXRSVznO6fCTKOSiw,"['Soup', 'American (New)', 'Sandwiches', 'Restaurants']"
Cr7RAu2aS3yyioaAYaJ8Dw,"['Breakfast & Brunch', 'American (Traditional)', 'Mexican', 'Restaurants']"
C9CF7p53Y0L5ErKRhhFhng,"['Soul Food', 'American (New)', 'Restaurants']"
PoIoQkRFlToSF8DURyY6Sw,"['American (New)', 'Restaurants']"
zG_wv69bsllw_PWhOmoAKQ,"['American (New)', 'Restaurants']"
hG8I8_z1ueja2jPBy0aimg,"['Steakhouses', 'American (Traditional)', 'Restaurants']"
tnj_ngdNwdnQEvi3NSNWsw,"['Bars', 'American (Traditional)', 'Piano Bars', 'Nightlife', 'Lounges', 'Restaurants']"
s93PtWxihLbhK5Jg_FttzA,"['Breakfast & Brunch', 'American (New)', 'Restaurants']"
4zG4BIOz8pJ_mT3zsDIPew,"['Breakfast & Brunch', 'American (Traditional)', 'Diners', 'Restaurants']"
vM00Chr2WiS0lKtOudEVag,"['Burgers', 'American (Traditional)', 'Restaurants']"
FMyJ9s929aMG4rmy3tHmFw,"['American (Traditional)', 'Restaurants']"
oR8R39yGJQTRYEPAoJagrg,"['Burgers', 'American (New)', 'Restaurants']"
UwBhRnAiuXicsMZbXLtZxg,"['Breakfast & Brunch', 'American (Traditional)', 'Diners', 'Restaurants']"
fq3TCuBBaKtRnibcSoRHpQ,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
SIzUsf5x2RSkPwJS--A4Rw,"['Basque', 'Italian', 'Spanish', 'American (New)', 'Restaurants']"
g8ewG8o0ubTUTAUDj7UZLQ,"['Pubs', 'Bars', 'American (New)', 'Nightlife', 'Restaurants']"
umdxfhSlk67yGEi8-S-bEg,"['Burgers', 'American (Traditional)', 'Chicken Wings', 'Restaurants']"
n6cm_UuOgYnrMSgcc9DDwQ,"['Pubs', 'Bars', 'American (New)', 'Nightlife', 'Restaurants']"
BwQiwAZTHjmoBY0yO06inQ,"['American (Traditional)', 'Restaurants']"
sopWjB3MxMH78YBga0SnrQ,"['American (Traditional)', 'Restaurants']"
TgIJfXqEKE-JsD0QUoaC5Q,"['Burgers', 'American (New)', 'Sandwiches', 'Restaurants']"
PN3aQAH-RONnK-ahkNm0xg,"['American (Traditional)', 'Restaurants']"
qdI9KaRhOzaJRK0dvGUSaw,"['Bakeries', 'Food', 'American (Traditional)', 'Restaurants']"
DNpz7hPQtIpzInSQIWmVTw,"['Seafood', 'Steakhouses', 'American (Traditional)', 'Restaurants']"
keV-NU5jaemf9L_7HDX-OA,"['Seafood', 'Bars', 'Latin American', 'Nightlife', 'Restaurants']"
7YcaB0xIOFhQk6udiapg9Q,"['Fast Food', 'American (New)', 'Restaurants']"
mwI8lNJ9fLKsAVJCJlN8cg,"['Breakfast & Brunch', 'American (New)', 'Restaurants']"
E3ujtEcQTvI1bwDYwsvFeA,"['Latin American', 'Mexican', 'Salvadoran', 'Restaurants']"
cbBNL7Q0CIrIRkFkziMzFg,"['Arts & Entertainment', 'American (New)', 'Bars', 'Nightlife', 'Cinema', 'Restaurants']"
IMf26IW2Z3KxpuJBcqqEZA,"['Bars', 'American (New)', 'Nightlife', 'Restaurants']"
SNpVV5viJ2aPylP6bkAx8Q,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']"
CQRYL_4Mu3215d1F_C0Qpg,"['Burgers', 'Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
p9XXzxcT42iyI_eB-mUD_g,"['American (Traditional)', 'Hot Dogs', 'Restaurants']"
3wtRs_Ou0wingfANRnHBIA,"['American (New)', 'Restaurants']"
jwWyx8gEIhUNzBzyDzWjmQ,"['Bars', 'American (New)', 'Nightlife', 'Restaurants']"
bUdQ0yKUFxJxJJ7b_RIung,"['Food', 'Coffee & Tea', 'American (Traditional)', 'Restaurants']"
8rztpAGPJA9fgFwP25RP7A,"['Breakfast & Brunch', 'American (New)', 'American (Traditional)', 'Restaurants']"
MuIXnv7Oq7X3-4aEsp9dDA,"['Gastropubs', 'American (New)', 'Salad', 'Restaurants']"
8QlnAcjGE6dgfKTVoxrPvQ,"['American (Traditional)', 'Comfort Food', 'Caterers', 'Event Planning & Services', 'Restaurants']"
--pOlFxITWnhzc7SHSIP0A,"['Bars', 'Food', 'Butcher', 'Cocktail Bars', 'Nightlife', 'American (New)', 'Restaurants']"
ZNeCNP1DZ6hRIpT0q-p6Kg,"['American (Traditional)', 'Restaurants']"
5RNJU6rfmBg8gCiuV-Kz4g,"['American (Traditional)', 'Fast Food', 'Restaurants']"
-UHDEY88hqUtrTPWfQ5CgQ,"['Breakfast & Brunch', 'American (Traditional)', 'Diners', 'Restaurants']"
2UUkXa45Vgk_TfCP6kmfSw,"['Food', 'Beer, Wine & Spirits', 'American (New)', 'Restaurants']"
yGWjaYeSJ9O_LGlQwu3QCQ,"['Pubs', 'Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
v7TjQ1_RPEF26vy8rc41Lg,"['American (New)', 'Restaurants']"
zbjPg_vvxCWkFjeEvVpmnA,"['Lebanese', 'Mediterranean', 'American (New)', 'Middle Eastern', 'Restaurants']"
WbAkmFYQr57zHz0Mjmj2sg,"['Bars', 'Pool Halls', 'Nightlife', 'American (New)', 'Sports Bars', 'Restaurants']"
VWRcE5u_V-J8ptbSR6_ICw,"['Burgers', 'American (Traditional)', 'Fast Food', 'Restaurants']"
4YiayKmzqRao1UNb8Xh0Bw,"['American (New)', 'Restaurants']"
DtLIpieZkaObk-YKyPDsMw,"['American (Traditional)', 'Restaurants']"
r0TbVJL9ZuFLrm83wZroMg,"['American (Traditional)', 'Comfort Food', 'Restaurants']"
rw7JAQHE5Kpgs6YUMBeaBA,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']"
9txi1hVrJG39zQoAaFzB_g,"['Fast Food', 'American (Traditional)', 'Chicken Wings', 'Restaurants']"
LySAATrzrru3ajc5sEBFOA,"['Bars', 'Restaurants', 'American (Traditional)', 'Sports Bars', 'Nightlife']"
OZfpG8tDCcIEq8pzgZdyKw,"['Bars', 'American (Traditional)', 'Burgers', 'Nightlife', 'Sports Bars', 'Restaurants']"
UTQRh_HcacACelWiickUfA,"['Nightlife', 'Seafood', 'American (Traditional)', 'Bars', 'Restaurants']"
v7OwbHgNgy_VQ9eP5FjvUA,"['Burgers', 'Bars', 'American (New)', 'Nightlife', 'Restaurants']"
NUl8uEz5ijDAZvkgCQrrpA,"['Bars', 'Pubs', 'Nightlife', 'American (New)', 'Sports Bars', 'Restaurants']"
1jmSAp3ZTTUJ4idPrARfkw,"['American (Traditional)', 'Restaurants']"
qsBet6HtxE0x41cUYl8vgQ,"['Nightlife', 'Bars', 'American (New)', 'Sports Bars', 'Restaurants']"
8hnjKa0-bQtvbESv51LoFQ,"['American (Traditional)', 'Fast Food', 'Chicken Wings', 'Restaurants']"
dsMvINhoQbIQgSRTBv2B6g,"['Seafood', 'Restaurants', 'American (New)', 'Italian']"
cvJDHk1ho0DxaF26etcr8Q,"['Latin American', 'Colombian', 'Restaurants']"
9dPoiTOZF1j5pW_S3Fu-8Q,"['Food', 'American (Traditional)', 'Breweries', 'Restaurants']"
kE7hkm4gn8dHvGFwqy6foQ,"['American (Traditional)', 'American (New)', 'Restaurants']"
yB4v40mOqn5fg3-mkaNkzw,"['American (Traditional)', 'Cooking Schools', 'Breakfast & Brunch', 'Specialty Schools', 'Education', 'Restaurants']"
dM2C2GD3TFbNm-NtVoB6Kw,"['Breakfast & Brunch', 'American (New)', 'Restaurants']"
x732bmQlcmYheDhwiObVJg,"['Breakfast & Brunch', 'American (Traditional)', 'Cafes', 'Restaurants']"
hzUOqxpcnYYBgLlrgvjQYQ,"['Bars', 'American (Traditional)', 'Burgers', 'Nightlife', 'Sports Bars', 'Restaurants']"
s1dex3Z3QoqiK7V-zXUgAw,"['Wine Bars', 'Bars', 'American (New)', 'Nightlife', 'Restaurants']"
jnYK5m7KoEQ3tZ6ZPH8ACA,"['Nightlife', 'Bars', 'American (Traditional)', 'Sports Bars', 'Restaurants']"
THq4W2p3emLdTJEP8f6cbQ,"['Italian', 'American (New)', 'Seafood', 'Restaurants']"
TuuENwzxOFdDLY_oKCbFZw,"['Delis', 'American (New)', 'Sandwiches', 'Restaurants']"
MHt5qfGbk3-eteC7yS4K2Q,"['Pizza', 'Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
56GrMiv4WCyc8kltBUUxQA,"['Caterers', 'American (Traditional)', 'Event Planning & Services', 'Restaurants']"
4zx2xKWQmioAXP54XGQLnA,"['Breakfast & Brunch', 'American (Traditional)', 'Diners', 'Restaurants']"
Q1kD3dWU47mzGF-83ILrQQ,"['American (Traditional)', 'Chicken Wings', 'Restaurants']"
NERLJXacJ3b6peiZ8ceeqA,"['American (New)', 'Diners', 'Restaurants']"
XtN9tcefxJtubhUSH_Xg3g,"['Peruvian', 'Latin American', 'Restaurants']"
4W2Ucl0d0_EK1HNYPIo88w,"['Breakfast & Brunch', 'American (New)', 'Restaurants']"
etGak8aEXrJ_o84Teb0WVA,"['Bars', 'American (New)', 'Nightlife', 'Vegan', 'Restaurants']"
t-g86Zfj0iiyqbLzRQdNyg,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']"
lidcKZMOzz9M2p7-SznZcA,"['Bars', 'American (Traditional)', 'Sports Bars', 'Nightlife', 'Chicken Wings', 'Restaurants']"
OxIeMVcop5oxBUWANi-1Rw,"['Bars', 'Cocktail Bars', 'Nightlife', 'Lounges', 'American (New)', 'Restaurants']"
oRqBAYtcBYZHXA7G8FlPaA,"['American (Traditional)', 'Restaurants']"
avvNnkpGpGIS-2CClsduXA,"['Bars', 'American (Traditional)', 'Nightlife', 'Lounges', 'Sports Bars', 'Restaurants']"
V7wKjNK3_Qcd6ZBFMqfS7w,"['American (Traditional)', 'Restaurants']"
tv3qQk43GgNRxhu5LK2HXw,"['Breakfast & Brunch', 'American (New)', 'Restaurants']"
qLthEl2rklwmMZ1-G__sCg,"['Poutineries', 'American (Traditional)', 'Restaurants']"
cXx-fHY11Se8rFHkkUeaUg,"['Bars', 'American (Traditional)', 'Burgers', 'Nightlife', 'Sports Bars', 'Restaurants']"
iAYzRvyBrSkJDu_XZ-E1zQ,"['Burgers', 'American (Traditional)', 'Diners', 'Restaurants']"
Sodko0hlMg7F5doNJGKcWQ,"['Steakhouses', 'Seafood', 'American (Traditional)', 'Restaurants']"
WjLtEWGvPSIfwMZXUMHX8g,"['Pubs', 'Bars', 'American (New)', 'Nightlife', 'Restaurants']"
awaS74wggUZWxgTXrJxgtQ,"['Bars', 'American (Traditional)', 'Cocktail Bars', 'Nightlife', 'Restaurants']"
EKju94L6tR7kFO9Wthk6CQ,"['Bars', 'Nightlife', 'Beer Bar', 'American (New)', 'Sports Bars', 'Restaurants']"
SGrwpoGhLrHrBLWDwOL6eg,"['Country Dance Halls', 'Bars', 'American (New)', 'Nightlife', 'Restaurants']"
4uvdld7zvWk05RZuI9rDPA,"['American (Traditional)', 'Restaurants']"
os_r5fCkmjeP980CLv20MQ,"['Breakfast & Brunch', 'American (New)', 'Restaurants']"
uvdS1a6h0wS0R9gryFX4oQ,"['Bars', 'Restaurants', 'Nightlife', 'American (New)', 'Sports Bars', 'Sandwiches']"
a4bvXlGHgS6yUDp9YMcnZA,"['Breakfast & Brunch', 'American (Traditional)', 'Diners', 'Restaurants']"
YTPD42EQMCemPmFFR3i_wg,"['Latin American', 'Colombian', 'Restaurants']"
4mNZd_mAFmbTL8nu4yXeew,"['Latin American', 'Restaurants']"
nPvwk6NW7j-nbvUzCh94lw,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
M75Mj9JwbL_2dDsyXQiUSw,"['American (New)', 'Restaurants']"
aNuyJOFNrb-d71amzPpxlw,"['Bars', 'Restaurants', 'American (Traditional)', 'Sports Bars', 'Nightlife']"
WHmBPwFdMEO5x892cWkn-g,"['American (Traditional)', 'Restaurants']"
tw6GRnK752GAl3ylfjuRuQ,"['Italian', 'American (New)', 'Restaurants']"
5OKffUNl_FrUXTqgZFCejg,"['Burgers', 'American (Traditional)', 'Restaurants']"
dF-u2E0ZFAZMlAlsTjHz2A,"['Bars', 'American (Traditional)', 'Burgers', 'Nightlife', 'Sports Bars', 'Restaurants']"
rh4M28dDzsYMK2JCmGBUAg,"['American (Traditional)', 'Restaurants']"
m79L5WLftprDSKdXEtdrIg,"['Nightlife', 'Bars', 'American (Traditional)', 'Sports Bars', 'Restaurants']"
dBnd-XxU5FUZ_gY6fkiJxg,"['Bars', 'Sports Bars', 'Nightlife', 'American (New)', 'Chicken Wings', 'Restaurants']"
1yx2zLskVTe5WQdYjL2Apw,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']"
tU-YtoW339PXJmUGSix_AQ,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
xY1sPHTA2RGVFlh5tZhs9g,"['Arts & Entertainment', 'American (New)', 'Nightlife', 'Music Venues', 'Restaurants']"
lsEhz6Lz1-UBGbwHACDJtw,"['Food', 'Breakfast & Brunch', 'American (New)', 'Distilleries', 'Restaurants']"
59jTyOmW7rRBRfVG7Uftnw,"['American (Traditional)', 'Restaurants']"
Qmj5kB3b0yecXY2_arOWLQ,"['Pubs', 'Bars', 'American (New)', 'Nightlife', 'Restaurants']"
mqLIvIVWmV00VWo3L5pj3Q,"['Breakfast & Brunch', 'American (New)', 'Diners', 'Restaurants']"
BSarxqA5A-FsiBxG4dDCdw,"['Bars', 'American (New)', 'Nightlife', 'Salad', 'Restaurants']"
cXtL3_ksBsr6uZy0fp-TDg,"['Burgers', 'American (Traditional)', 'Salad', 'Restaurants']"
ZOa7CkROQBhLuATpNHcHgg,"['Breakfast & Brunch', 'American (Traditional)', 'American (New)', 'Restaurants']"
6KPncwSNaDTbtGhhKbsktQ,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']"
NHy-HT-FI305jqgyeIWPCQ,"['Bars', 'American (Traditional)', 'Music Venues', 'Arts & Entertainment', 'Dive Bars', 'Nightlife', 'Restaurants']"
setfRzkAcOPxKH5TZLTqJQ,"['Breakfast & Brunch', 'American (New)', 'Mediterranean', 'Restaurants']"
JdCFcgw4yk4M1ZRhAhBIag,"['Bars', 'American (Traditional)', 'Nightlife', 'Steakhouses', 'Sports Bars', 'Restaurants']"
m0cqGc2q7r2hmiO7ffC0iw,"['American (Traditional)', 'Restaurants']"
g4BHJNZPE5mMKYUzpq86CQ,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
gBexinoctpKpwhyxAMZ_wA,"['American (Traditional)', 'Restaurants']"
34JQEZg9DgTpzZ8tnAw_CQ,"['American (New)', 'Restaurants']"
XOVw8WHTzCWjfyudwgAN9A,"['American (New)', 'Restaurants']"
KgTb63IZHFn_rhLG-cpm_A,"['American (New)', 'Restaurants']"
jMbIqSxw8ZYpyKMcBGWQPg,"['Bars', 'Restaurants', 'American (Traditional)', 'Sports Bars', 'Nightlife']"
d7V3ykQHqChv0KtXEanKLw,"['Food', 'American (Traditional)', 'Breweries', 'Restaurants']"
uCx8VZw2oiAdi7wFnoPs-w,"['American (Traditional)', 'Fast Food', 'Restaurants']"
OUsAIZQeZdYF9Kc8f10AHA,"['Food', 'Beer, Wine & Spirits', 'American (New)', 'Breweries', 'Restaurants']"
WkGl46RIsgyhqj5CSPejSQ,"['Bars', 'Pubs', 'Nightlife', 'American (New)', 'Sports Bars', 'Restaurants']"
PejTHpMkh8sJZGdGaZuPpw,"['Bars', 'American (Traditional)', 'Burgers', 'Nightlife', 'Sports Bars', 'Restaurants']"
U7sejo2TGadsrAIdxCRKeQ,"['American (Traditional)', 'Sandwiches', 'Restaurants']"
V2wIFjB-g8KSkezwIgYZCA,"['Arts & Entertainment', 'American (New)', 'Nightlife', 'Music Venues', 'Restaurants']"
41j3GB7M-Lwq284Pfb9zgw,"['Gastropubs', 'American (New)', 'Restaurants']"
wHyEHBSjRtYPhPpIR7W_1Q,"['American (Traditional)', 'Barbeque', 'Restaurants']"
XAeP3GkdsNsHKk_QWQU2WQ,"['Bars', 'American (Traditional)', 'Seafood', 'Cocktail Bars', 'Nightlife', 'Restaurants']"
Rm9dNPMa3kz_SIMYUaLIqw,"['American (Traditional)', 'Restaurants']"
-Mf4I8Jr_Vly37Z3Mgf0zQ,"['American (Traditional)', 'Restaurants']"
NOq_vpCfCfYdMRPbaUG53w,"['Cafes', 'American (New)', 'Diners', 'Restaurants']"
1xZbo0U7inuNHjx1bElwdg,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']"
crSme9ZoLQNMtRGxv0htTw,"['Nightlife', 'Bars', 'American (Traditional)', 'Sports Bars', 'Restaurants']"
moX-9x1Z76IlcAM3bAu4bg,"['Bars', 'American (Traditional)', 'Pubs', 'Nightlife', 'Sports Bars', 'Restaurants']"
1TMg3kAPYQrQ6s51mdnTDA,"['Burgers', 'Bars', 'American (New)', 'Nightlife', 'Restaurants']"
CqhsIZ7TzCfJTrZqg5-gqQ,"['Nightlife', 'Bars', 'American (Traditional)', 'Sports Bars', 'Restaurants']"
TBCQ8RimkoPynUoMFmxpLg,"['American (Traditional)', 'Chicken Wings', 'Salad', 'Restaurants']"
xtuiOHwL5HmVINb9XZvc9g,"['American (New)', 'Restaurants']"
JqF-Jb--Gx41NEPGsQjOjQ,"['Latin American', 'Food', 'Ethnic Food', 'Specialty Food', 'Colombian', 'Restaurants']"
EZkoSglbAjy1_WGlUQtvsg,"['Burgers', 'American (Traditional)', 'Fast Food', 'Restaurants']"
oZsWYLfvLBJoonvxObDWtw,"['Fast Food', 'American (Traditional)', 'Restaurants']"
xuEsUDFIWIEnBXvj1EBXlw,"['Bars', 'Karaoke', 'Nightlife', 'American (New)', 'Sports Bars', 'Restaurants']"
aYAlzKHwXQn6JNLweRnZjQ,"['Breakfast & Brunch', 'American (Traditional)', 'Mexican', 'Restaurants']"
A32mYktgckODsMR3gM3hRQ,"['Bars', 'Restaurants', 'American (Traditional)', 'Sports Bars', 'Nightlife']"
7ozgY7HgsQMhpIgPyenTuQ,"['Bars', 'Restaurants', 'American (Traditional)', 'Sports Bars', 'Nightlife']"
2qPTMjevPpL277yfFfGvFw,"['American (Traditional)', 'Hot Dogs', 'Restaurants']"
mKEUpLDkL_SZvjI5Hc9gpw,"['American (Traditional)', 'Steakhouses', 'Diners', 'Restaurants']"
cBhjC_fmx3mlGj8AtPS5WA,"['American (New)', 'Sandwiches', 'Restaurants']"
kQwOqgf1GJ9rGoR63aODgg,"['Food', 'Ice Cream & Frozen Yogurt', 'American (Traditional)', 'Restaurants']"
gK7JH1FrLr1lZWRVvY8MmA,"['American (Traditional)', 'Restaurants']"
KEQibmrdbSTOU14-awi5nA,"['Bars', 'Pubs', 'Nightlife', 'American (New)', 'Sports Bars', 'Restaurants']"
m0FLMyymdBRHin2xaTqkLw,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
aOlGzngiGZaoewGKAimjTA,"['Pubs', 'Bars', 'American (New)', 'Nightlife', 'Restaurants']"
cFSqi23l4aJjqCz-DFJwpw,"['Bars', 'Pubs', 'Nightlife', 'American (New)', 'Sports Bars', 'Restaurants']"
7kCrDBexvE7ykkO978uxFA,"['Nightlife', 'Bars', 'American (Traditional)', 'Sports Bars', 'Restaurants']"
